faixa,modelo,horizonte_meses,n_previsoes,n_hospitais,mae,rmse,smape_pct,wape_pct,mase,cobertura_ic95_pct,largura_ic_pct_da_previsao,z_empirico_p95,fator_alargamento_necessario
≤5/mês,tendencia_sazonal,1,1016,114,2.5109171915512576,3.526978539155076,65.9508405564242,56.265810909044504,0.9997021744515004,90.84645669291339,327.6918128351101,2.411673688321117,1.2304683694925476
21–100/mês,media_movel_3,2,15246,1481,13.956360138178303,23.1269002136014,25.08262919810751,23.625037796818336,0.8824515109527391,95.7103502558048,158.1717320336085,1.8682718229806747,0.9532174252778952
>500/mês,media_movel_3,2,6894,630,117.75031428295134,179.12575211497088,12.279612920509232,11.62976896734674,0.808892721158888,96.75079779518421,85.59183449584049,1.7455636734611444,0.8906100761187083
101–500/mês,media_movel_3,2,17985,1679,41.790047261606865,67.52151014538971,16.689877834849167,15.862862391524985,0.8122498548505944,95.88546010564359,110.69732742457573,1.8266384896524097,0.9319755383571847
6–20/mês,media_movel_3,2,5022,524,5.447962299216778,8.634682734065048,39.17189649595581,37.40776694604337,0.8986034128117052,95.79848665870172,234.75614871841265,1.839361276124127,0.9384668752246338
≤5/mês,media_movel_3,2,927,113,2.2053218266810504,3.181643833825061,48.33007589319757,48.63986041716235,0.8872353830036503,96.76375404530744,303.10283109712674,1.7090433840539467,0.8719769330123732
21–100/mês,naive,2,15246,1481,15.27718745900564,26.280942109111376,27.385252001898188,25.860906968197376,0.9673511876775196,95.4283090646727,188.69071760183834,1.9014642828374158,0.9701526649652359
>500/mês,naive,2,6894,630,127.67420945749927,196.60257249451044,13.336305370596573,12.609915889577671,0.8723613886035174,96.82332463011315,98.08374671020786,1.6612007015191415,0.8475669525677414
101–500/mês,naive,2,17985,1679,45.284070058381985,73.83838719021684,18.1204627449078,17.189139973149423,0.8816199161776067,95.95218237420072,130.43134687778218,1.825892985590588,0.9315951721526513
6–20/mês,naive,2,5022,524,6.025487853444843,9.362899066672465,44.04649044573373,41.3732755438275,1.0033629961472388,95.79848665870172,288.6133816437516,1.8501097113297866,0.9439508715074441
≤5/mês,naive,2,927,113,2.52319309600863,3.610633940757936,54.77978235245594,55.65072567213895,1.0096649414465608,96.11650485436893,388.9797471874503,1.681407920118083,0.8578769474239395
21–100/mês,seasonal_naive,2,15246,1481,18.164502164502164,29.772103801453607,32.37497974900883,30.748493586291662,1.0766894812681131,89.10533910533911,165.16858615558937,2.6047360073785426,1.3289713627007271
>500/mês,seasonal_naive,2,6894,630,160.90586016826225,253.16561457178295,16.77940324483364,15.89208479522529,1.022944704126468,89.28053379750507,79.97702547711279,2.5495229914213833,1.3008009389619888
101–500/mês,seasonal_naive,2,17985,1679,57.520072282457605,100.53544424265837,22.905894944452086,21.833739159358668,1.0448712250019223,87.97887128162357,109.46234258306586,2.644766638091958,1.3493955291798931
6–20/mês,seasonal_naive,2,5022,524,6.816806053365193,10.748375628620483,49.542320710163274,46.80676520050862,1.074328387208988,89.58582238152131,253.46249445627092,2.5538103724848886,1.3029884184755531
≤5/mês,seasonal_naive,2,927,113,2.759439050701187,3.986763428164093,61.16806043465106,60.86128955507971,1.087753964692303,88.67313915857605,348.44579281516246,2.5431584939122707,1.2975536866862762
21–100/mês,snaive_drift,2,15246,1481,18.312718587285154,28.963588231223586,34.157602882519704,30.999391281370375,1.0924004346467693,88.81017971927062,165.6288989563965,2.5697389748858357,1.3111154057705188
>500/mês,snaive_drift,2,6894,630,160.98129827059734,255.0910571104797,16.59559271002226,15.899535541381125,1.0161888726082344,89.9187699448796,75.41902003045203,2.5020113215206394,1.2765598456176672
101–500/mês,snaive_drift,2,17985,1679,57.413083211061625,101.66262397068162,22.35471354065549,21.79312774520239,1.035018047962749,89.48568251320545,110.35041944505197,2.5475819521778496,1.299810594619519
6–20/mês,snaive_drift,2,5022,524,6.996952634210317,10.538313069383939,55.15253007450974,48.04371966940239,1.1026475667565454,88.80923934687375,456.5273888140427,2.524337659074377,1.2879510434814263
≤5/mês,snaive_drift,2,927,113,2.89512382252547,4.037139946129357,73.97764668140935,63.853908719512496,1.1416848739589895,88.13376483279396,594.6789565034015,2.6003582435876953,1.3267377687033994
21–100/mês,tendencia_linear,2,15246,1481,14.690056826423326,23.56194083392595,27.1283068027944,24.867024376383032,0.9002466094731015,88.32480650662468,116.29957967899293,2.699845414172261,1.3774974619270035
>500/mês,tendencia_linear,2,6894,630,126.23643294874455,188.9469979751698,13.087906146712529,12.467911949075944,0.8324305773515485,90.13635044966638,57.75634294062528,2.5396298328224365,1.2957533163133164
101–500/mês,tendencia_linear,2,17985,1679,44.45411788423233,70.74170243226543,17.506068650259976,16.874102829313067,0.8390218974628852,88.96302474284126,76.31711366557722,2.6119897117566877,1.33267230028701
6–20/mês,tendencia_linear,2,5022,524,5.665491852366368,8.787774885606872,42.90155189135237,38.90140702304366,0.906424725255442,88.80923934687375,224.130306765757,2.689999376026122,1.37247388076745
≤5/mês,tendencia_linear,2,927,113,2.261758931426746,3.2676981906316462,56.369433372794354,49.884618830183044,0.8952763602826527,90.83063646170443,379.88440000408076,2.5203910637700115,1.2859374374481036
21–100/mês,tendencia_linear_publicada,2,15246,1481,14.685924559019199,23.54843128234446,27.134311179183825,24.86002935958478,0.9001936328352872,86.03568149022695,107.54433926031795,2.925312705000203,1.492533907803764
>500/mês,tendencia_linear_publicada,2,6894,630,126.21632010725794,188.92142759209685,13.084682168283837,12.465925477097583,0.8323041278049416,88.04757760371338,53.586122146770506,2.720251852902273,1.387909101574964
101–500/mês,tendencia_linear_publicada,2,17985,1679,44.468961653509474,70.7793757913095,17.507349208732066,16.87973729696372,0.8389960524572255,86.88351403947735,70.88986267393433,2.82257083939242,1.4401136253811289
6–20/mês,tendencia_linear_publicada,2,5022,524,5.666536094287795,8.789170388803454,42.917864665921975,38.908577182506335,0.9064906800303708,86.61887694145759,212.45709697176372,2.910424158114218,1.4849375708284809
